"Parcel.Number","old_height","new_height_rezoning","new_height_housing_choice","height_increase_rezoning","height_increase_housing_choice"
"2817020",40,40,40,FALSE,FALSE
"2817021",40,40,40,FALSE,FALSE
"2817022",40,40,40,FALSE,FALSE
"2817023",40,40,40,FALSE,FALSE
"2817024",40,40,40,FALSE,FALSE
"2817025",40,40,40,FALSE,FALSE
"2817026",40,40,40,FALSE,FALSE
"2817027",40,40,40,FALSE,FALSE
"2817028",40,40,40,FALSE,FALSE
"2817029",40,40,40,FALSE,FALSE
"2817030",40,40,40,FALSE,FALSE
"2817031",40,40,40,FALSE,FALSE
"2817033",40,40,40,FALSE,FALSE
"2817034",40,40,40,FALSE,FALSE
"2817035",40,40,40,FALSE,FALSE
"2817036",40,40,40,FALSE,FALSE
"2817037",40,40,40,FALSE,FALSE
"2817038",40,40,40,FALSE,FALSE
"2817039",40,40,40,FALSE,FALSE
"2817040",40,40,40,FALSE,FALSE
"2817041",40,40,40,FALSE,FALSE
"2818001",40,40,40,FALSE,FALSE
"2818002",40,40,40,FALSE,FALSE
"2818003",40,40,40,FALSE,FALSE
"2818005",40,40,40,FALSE,FALSE
"2818007",40,40,40,FALSE,FALSE
"2818008",40,40,40,FALSE,FALSE
"2818009",40,40,40,FALSE,FALSE
"2818010",40,40,40,FALSE,FALSE
"2818011",40,40,40,FALSE,FALSE
"2818012",40,40,40,FALSE,FALSE
"2818017",40,40,40,FALSE,FALSE
"2818018",40,40,40,FALSE,FALSE
"2818019",40,40,40,FALSE,FALSE
"2818020",40,40,40,FALSE,FALSE
"2818021",40,40,40,FALSE,FALSE
"2818022",40,40,40,FALSE,FALSE
"2818023",40,40,40,FALSE,FALSE
"2818024",40,40,40,FALSE,FALSE
"2818025",40,40,40,FALSE,FALSE
"2818026",40,40,40,FALSE,FALSE
"2818027",40,40,40,FALSE,FALSE
"2818028",40,40,40,FALSE,FALSE
"2819009",40,40,40,FALSE,FALSE
"2819010",40,40,40,FALSE,FALSE
"2819022",40,40,40,FALSE,FALSE
"2819023",40,40,40,FALSE,FALSE
"2819024",40,40,40,FALSE,FALSE
"2819025",40,40,40,FALSE,FALSE
"2819026",40,40,40,FALSE,FALSE
"2819027",40,40,40,FALSE,FALSE
"2819028",40,40,40,FALSE,FALSE
"2819029",40,40,40,FALSE,FALSE
"2819030",40,40,40,FALSE,FALSE
"2819033",40,40,40,FALSE,FALSE
"2819036",40,40,40,FALSE,FALSE
"2819037",40,40,40,FALSE,FALSE
"2819038",40,40,40,FALSE,FALSE
"2819051",40,50,85,TRUE,TRUE
"2819052",40,50,85,TRUE,TRUE
"2820001",40,40,40,FALSE,FALSE
"2820002",40,40,40,FALSE,FALSE
"2820003",40,40,40,FALSE,FALSE
"2820004",40,40,40,FALSE,FALSE
"2820005",40,40,40,FALSE,FALSE
"2820006",40,40,40,FALSE,FALSE
"2820007",40,40,40,FALSE,FALSE
"2820008",40,40,40,FALSE,FALSE
"2820009",40,40,40,FALSE,FALSE
"2820010",40,40,40,FALSE,FALSE
"2820011",40,40,40,FALSE,FALSE
"2820012",40,40,40,FALSE,FALSE
"2820013",40,40,40,FALSE,FALSE
"2820014",40,40,40,FALSE,FALSE
"2820015",40,40,40,FALSE,FALSE
"2820016",40,40,40,FALSE,FALSE
"2820017",40,40,40,FALSE,FALSE
"2820018",40,40,40,FALSE,FALSE
"2820019",40,40,40,FALSE,FALSE
"2820020",40,40,40,FALSE,FALSE
"2820021",40,40,40,FALSE,FALSE
"2820022",40,40,40,FALSE,FALSE
"2821001",40,40,40,FALSE,FALSE
"2821002",40,40,40,FALSE,FALSE
"2821009",40,40,40,FALSE,FALSE
"2821012",40,40,40,FALSE,FALSE
"2821013",40,40,40,FALSE,FALSE
"2821014",40,40,40,FALSE,FALSE
"2821015",40,40,40,FALSE,FALSE
"2821016",40,40,40,FALSE,FALSE
"2821017",40,40,40,FALSE,FALSE
"2821019",40,40,40,FALSE,FALSE
"2821020",40,40,40,FALSE,FALSE
"2821021",40,40,40,FALSE,FALSE
"2821022",40,40,40,FALSE,FALSE
"2821023",40,40,40,FALSE,FALSE
"2821024",40,40,40,FALSE,FALSE
"2822002",40,40,40,FALSE,FALSE
"2822003",40,40,40,FALSE,FALSE
"2822004",40,40,40,FALSE,FALSE
"2822005",40,40,40,FALSE,FALSE
"2822006",40,40,40,FALSE,FALSE
"2822007",40,40,40,FALSE,FALSE
"2822008",40,40,40,FALSE,FALSE
"2822009",40,40,40,FALSE,FALSE
"2822010",40,40,40,FALSE,FALSE
"2822011",40,40,40,FALSE,FALSE
"2822012",40,40,40,FALSE,FALSE
"2822013",40,40,40,FALSE,FALSE
"2822014",40,40,40,FALSE,FALSE
"2822015",40,40,40,FALSE,FALSE
"2822016",40,40,40,FALSE,FALSE
"2822017",40,40,40,FALSE,FALSE
"2822020",40,40,40,FALSE,FALSE
"2822023",40,40,40,FALSE,FALSE
"2822024",40,40,40,FALSE,FALSE
"2823001",40,40,40,FALSE,FALSE
"2823002",40,40,40,FALSE,FALSE
"2823003",40,40,40,FALSE,FALSE
"2823004",40,40,40,FALSE,FALSE
"2823005",40,40,40,FALSE,FALSE
"2823006",40,40,40,FALSE,FALSE
"2823007",40,40,40,FALSE,FALSE
"2823008",40,40,40,FALSE,FALSE
"2823009",40,40,40,FALSE,FALSE
"2823010",40,40,40,FALSE,FALSE
"2823011",40,40,40,FALSE,FALSE
"2823012",40,40,40,FALSE,FALSE
"2823013",40,40,40,FALSE,FALSE
"2823014",40,40,40,FALSE,FALSE
"2823015",40,40,40,FALSE,FALSE
"2823016",40,40,40,FALSE,FALSE
"2823017",40,40,40,FALSE,FALSE
"2823018",40,40,40,FALSE,FALSE
"2823019",40,40,40,FALSE,FALSE
"2823020",40,40,40,FALSE,FALSE
"2823021",40,40,40,FALSE,FALSE
"2823022",40,40,40,FALSE,FALSE
"2823023",40,40,40,FALSE,FALSE
"2823024",40,40,40,FALSE,FALSE
"2823025",40,40,40,FALSE,FALSE
"2823026",40,40,40,FALSE,FALSE
"2823027",40,40,40,FALSE,FALSE
"2823028",40,40,40,FALSE,FALSE
"2823029",40,40,40,FALSE,FALSE
"2824001",40,40,40,FALSE,FALSE
"2824002",40,40,40,FALSE,FALSE
"2824003",40,40,40,FALSE,FALSE
"2824004",40,40,40,FALSE,FALSE
"2824005",40,40,40,FALSE,FALSE
"2824006",40,40,40,FALSE,FALSE
"2824007",40,40,40,FALSE,FALSE
"2824008",40,40,40,FALSE,FALSE
"2824009",40,40,40,FALSE,FALSE
"2824010",40,40,40,FALSE,FALSE
"2824011",40,40,40,FALSE,FALSE
"2824012",40,40,40,FALSE,FALSE
"2824013",40,40,40,FALSE,FALSE
"2824014",40,40,40,FALSE,FALSE
"2824015",40,40,40,FALSE,FALSE
"2824016",40,40,40,FALSE,FALSE
"2824017",40,40,40,FALSE,FALSE
"2824018",40,40,40,FALSE,FALSE
"2824019",40,40,40,FALSE,FALSE
"2825001",40,40,40,FALSE,FALSE
"2825002",40,40,40,FALSE,FALSE
"2825003",40,40,40,FALSE,FALSE
"2825004",40,40,40,FALSE,FALSE
"2825005",40,40,40,FALSE,FALSE
"2825006",40,40,40,FALSE,FALSE
"2825007",40,40,40,FALSE,FALSE
"2825008",40,40,40,FALSE,FALSE
"2825009",40,40,40,FALSE,FALSE
"2825010",40,40,40,FALSE,FALSE
"2825011",40,40,40,FALSE,FALSE
"2825012",40,40,40,FALSE,FALSE
"2825015",40,40,40,FALSE,FALSE
"2825016",40,40,40,FALSE,FALSE
"2825017",40,40,40,FALSE,FALSE
"2825018",40,40,40,FALSE,FALSE
"2826001",40,40,40,FALSE,FALSE
"2826002",40,40,40,FALSE,FALSE
"2826003",40,40,40,FALSE,FALSE
"2826004",40,40,40,FALSE,FALSE
"2826005",40,40,40,FALSE,FALSE
"2826006",40,40,40,FALSE,FALSE
"2826007",40,40,40,FALSE,FALSE
"2826008",40,40,40,FALSE,FALSE
"2826009",40,40,40,FALSE,FALSE
"2826010",40,40,40,FALSE,FALSE
"2826011",40,40,40,FALSE,FALSE
"2826012",40,40,40,FALSE,FALSE
"2826013",40,40,40,FALSE,FALSE
"2826014",40,40,40,FALSE,FALSE
"2826015",40,40,40,FALSE,FALSE
"2826016",40,40,40,FALSE,FALSE
"2826017",40,40,40,FALSE,FALSE
"2826019",40,40,40,FALSE,FALSE
"2826020",40,40,40,FALSE,FALSE
"2826021",40,40,40,FALSE,FALSE
"2826022",40,40,40,FALSE,FALSE
"2826023",40,40,40,FALSE,FALSE
"2826024",40,40,40,FALSE,FALSE
"2826025",40,40,40,FALSE,FALSE
"2826026",40,40,40,FALSE,FALSE
"2826027",40,40,40,FALSE,FALSE
"2826028",40,40,40,FALSE,FALSE
"2826029",40,40,40,FALSE,FALSE
"2826030",40,40,40,FALSE,FALSE
"2826039",40,40,40,FALSE,FALSE
"2826040",40,40,40,FALSE,FALSE
"2826041",40,40,40,FALSE,FALSE
"2826077",40,40,40,FALSE,FALSE
"2826081",40,40,40,FALSE,FALSE
"2826082",40,40,40,FALSE,FALSE
"2826083",40,40,40,FALSE,FALSE
"2826084",40,40,40,FALSE,FALSE
"2826085",40,40,40,FALSE,FALSE
"2826093",40,40,40,FALSE,FALSE
"2826094",40,40,40,FALSE,FALSE
"2826095",40,40,40,FALSE,FALSE
"2826096",40,40,40,FALSE,FALSE
"2826119",40,40,40,FALSE,FALSE
"2826126",40,40,40,FALSE,FALSE
"2826133",40,40,40,FALSE,FALSE
"2828001",40,40,40,FALSE,FALSE
"2828002",40,40,40,FALSE,FALSE
"2828003",40,40,40,FALSE,FALSE
"2828004",40,40,40,FALSE,FALSE
"2828005",40,40,40,FALSE,FALSE
"2828007",40,40,40,FALSE,FALSE
"2828008",40,40,40,FALSE,FALSE
"2828009",40,40,40,FALSE,FALSE
"2828010",40,40,40,FALSE,FALSE
"2828011",40,40,40,FALSE,FALSE
"2828012",40,40,40,FALSE,FALSE
"2828013",40,40,40,FALSE,FALSE
"2828014",40,40,40,FALSE,FALSE
"2828015",40,40,40,FALSE,FALSE
"2828016",40,40,40,FALSE,FALSE
"2828017",40,40,40,FALSE,FALSE
"2828019",40,40,40,FALSE,FALSE
"2828020",40,40,40,FALSE,FALSE
"2828021",40,40,40,FALSE,FALSE
"2828026",40,40,40,FALSE,FALSE
"2828028",40,40,40,FALSE,FALSE
"2828029",40,40,40,FALSE,FALSE
"2828030",40,40,40,FALSE,FALSE
"2828031",40,40,40,FALSE,FALSE
"2828032",40,40,40,FALSE,FALSE
"2828034",40,40,40,FALSE,FALSE
"2828035",40,40,40,FALSE,FALSE
"2828036",40,40,40,FALSE,FALSE
"2828037",40,40,40,FALSE,FALSE
"2828041",40,40,40,FALSE,FALSE
"2828044",40,40,40,FALSE,FALSE
"2828045",40,40,40,FALSE,FALSE
"2828046",40,40,40,FALSE,FALSE
"2828047",40,40,40,FALSE,FALSE
"2828048",40,40,40,FALSE,FALSE
"2828051",40,40,40,FALSE,FALSE
"2828053",40,40,40,FALSE,FALSE
"2828061",40,40,40,FALSE,FALSE
"2828063",40,40,40,FALSE,FALSE
"2828065",40,40,40,FALSE,FALSE
"2829004",40,40,40,FALSE,FALSE
"2829005",40,40,40,FALSE,FALSE
"2829006",40,40,40,FALSE,FALSE
"2829007",40,40,40,FALSE,FALSE
"2829008",40,40,40,FALSE,FALSE
"2829009",40,40,40,FALSE,FALSE
"2829010",40,40,40,FALSE,FALSE
"2829011",40,40,40,FALSE,FALSE
"2829012",40,40,40,FALSE,FALSE
"2829013",40,40,40,FALSE,FALSE
"2829014",40,40,40,FALSE,FALSE
"2829015",40,40,40,FALSE,FALSE
"2829016",40,40,40,FALSE,FALSE
"2829017",40,40,40,FALSE,FALSE
"2829018",40,40,40,FALSE,FALSE
"2829019",40,40,40,FALSE,FALSE
"2829020",40,40,40,FALSE,FALSE
"2829021",40,40,40,FALSE,FALSE
"2829022",40,40,40,FALSE,FALSE
"2829023",40,40,40,FALSE,FALSE
"2829024",40,40,40,FALSE,FALSE
"2829025",40,40,40,FALSE,FALSE
"2829026",40,40,40,FALSE,FALSE
"2829027",40,40,40,FALSE,FALSE
"2829028",40,40,40,FALSE,FALSE
"2829029",40,40,40,FALSE,FALSE
"2829030",40,40,40,FALSE,FALSE
"2829031",40,40,40,FALSE,FALSE
"2829032",40,40,40,FALSE,FALSE
"2829033",40,40,40,FALSE,FALSE
"2830001",40,40,40,FALSE,FALSE
"2830002",40,40,40,FALSE,FALSE
"2830003",40,40,40,FALSE,FALSE
"2830004",40,40,40,FALSE,FALSE
"2830005",40,40,40,FALSE,FALSE
"2830006",40,40,40,FALSE,FALSE
"2830007",40,40,40,FALSE,FALSE
"2830009",40,40,40,FALSE,FALSE
"2830010",40,40,40,FALSE,FALSE
"2830011",40,40,40,FALSE,FALSE
"2830012",40,40,40,FALSE,FALSE
"2830014",40,40,40,FALSE,FALSE
"2830016",40,40,40,FALSE,FALSE
"2830017",40,40,40,FALSE,FALSE
"2830018",40,40,40,FALSE,FALSE
"2830019",40,40,40,FALSE,FALSE
"2830020",40,40,40,FALSE,FALSE
"2830021",40,40,40,FALSE,FALSE
"2830023",40,40,40,FALSE,FALSE
"2830024",40,40,40,FALSE,FALSE
"2830025",40,40,40,FALSE,FALSE
"2830026",40,40,40,FALSE,FALSE
"2830027",40,40,40,FALSE,FALSE
"2830028",40,40,40,FALSE,FALSE
"2830029",40,40,40,FALSE,FALSE
"2830030",40,40,40,FALSE,FALSE
"2830031",40,40,40,FALSE,FALSE
"2830032",40,40,40,FALSE,FALSE
"2830033",40,40,40,FALSE,FALSE
"2830034",40,40,40,FALSE,FALSE
"2830035",40,40,40,FALSE,FALSE
"2830036",40,40,40,FALSE,FALSE
"2830037",40,40,40,FALSE,FALSE
"2830038",40,40,40,FALSE,FALSE
"2830039",40,40,40,FALSE,FALSE
"2830040",40,40,40,FALSE,FALSE
"2830041",40,40,40,FALSE,FALSE
"2830042",40,40,40,FALSE,FALSE
"2830043",40,40,40,FALSE,FALSE
"2830044",40,40,40,FALSE,FALSE
"2830045",40,40,40,FALSE,FALSE
"2830046",40,40,40,FALSE,FALSE
"2830048",40,40,40,FALSE,FALSE
"2830050",40,40,40,FALSE,FALSE
"2830061",40,40,65,FALSE,TRUE
"2831003",40,40,50,FALSE,TRUE
"2831005",40,40,65,FALSE,TRUE
"2831006",40,40,65,FALSE,TRUE
"2831007",40,40,65,FALSE,TRUE
"2831008",40,40,65,FALSE,TRUE
"2831009",40,40,65,FALSE,TRUE
"2831010",40,40,65,FALSE,TRUE
"2831012",40,40,65,FALSE,TRUE
"2831013",40,40,65,FALSE,TRUE
"2831014",40,40,65,FALSE,TRUE
"2831015",40,40,65,FALSE,TRUE
"2831016",40,40,65,FALSE,TRUE
"2831017",40,40,65,FALSE,TRUE
"2831018",40,40,65,FALSE,TRUE
"2831019",40,40,65,FALSE,TRUE
"2831020",40,40,65,FALSE,TRUE
"2831021",40,40,65,FALSE,TRUE
"2831022",40,40,50,FALSE,TRUE
"2831023",40,40,50,FALSE,TRUE
"2831024",40,40,50,FALSE,TRUE
"2831026",40,40,50,FALSE,TRUE
"2831027",40,40,50,FALSE,TRUE
"2831028",40,40,50,FALSE,TRUE
"2831029",40,40,50,FALSE,TRUE
"2831030",40,40,50,FALSE,TRUE
"2831031",40,40,50,FALSE,TRUE
"2831032",40,40,50,FALSE,TRUE
"2831033",40,40,50,FALSE,TRUE
"2831034",40,40,50,FALSE,TRUE
"2831035",40,40,50,FALSE,TRUE
"2831036",40,40,65,FALSE,TRUE
"2831040",40,40,50,FALSE,TRUE
"2831042",40,40,50,FALSE,TRUE
"2831044",40,40,50,FALSE,TRUE
"2832008",40,40,40,FALSE,FALSE
"2832009",40,40,40,FALSE,FALSE
"2832018",40,40,40,FALSE,FALSE
"2832022",40,40,40,FALSE,FALSE
"2832028",40,40,40,FALSE,FALSE
"2832030",40,40,40,FALSE,FALSE
"2832038",40,40,40,FALSE,FALSE
"2833001",40,40,40,FALSE,FALSE
"2833002",40,40,40,FALSE,FALSE
"2833003",40,40,40,FALSE,FALSE
"2833004",40,40,40,FALSE,FALSE
"2833005",40,40,40,FALSE,FALSE
"2833006",40,40,40,FALSE,FALSE
"2833007",40,40,40,FALSE,FALSE
"2833008",40,40,40,FALSE,FALSE
"2833009",40,40,40,FALSE,FALSE
"2833010",40,40,40,FALSE,FALSE
"2833011",40,40,40,FALSE,FALSE
"2833012",40,40,40,FALSE,FALSE
"2833013",40,40,40,FALSE,FALSE
"2833014",40,40,40,FALSE,FALSE
"2833015",40,40,40,FALSE,FALSE
"2833016",40,40,40,FALSE,FALSE
"2833017",40,40,40,FALSE,FALSE
"2833018",40,40,40,FALSE,FALSE
"2834001",40,40,40,FALSE,FALSE
"2834002",40,40,40,FALSE,FALSE
"2834003",40,40,40,FALSE,FALSE
"2834004",40,40,40,FALSE,FALSE
"2834005",40,40,40,FALSE,FALSE
"2834006",40,40,40,FALSE,FALSE
"2834007",40,40,40,FALSE,FALSE
"2834008",40,40,40,FALSE,FALSE
"2834009",40,40,40,FALSE,FALSE
"2834010",40,40,40,FALSE,FALSE
"2834011",40,40,40,FALSE,FALSE
"2834012",40,40,40,FALSE,FALSE
"2834013",40,40,40,FALSE,FALSE
"2834014",40,40,40,FALSE,FALSE
"2834015",40,40,40,FALSE,FALSE
"2834016",40,40,40,FALSE,FALSE
"2834017",40,40,40,FALSE,FALSE
"2834018",40,40,40,FALSE,FALSE
"2834019",40,40,40,FALSE,FALSE
"2834020",40,40,40,FALSE,FALSE
"2834021",40,40,40,FALSE,FALSE
"2834022",40,40,40,FALSE,FALSE
"2834023",40,40,40,FALSE,FALSE
"2834024",40,40,40,FALSE,FALSE
"2834025",40,40,40,FALSE,FALSE
"2834026",40,40,40,FALSE,FALSE
"2834027",40,40,40,FALSE,FALSE
"2834028",40,40,40,FALSE,FALSE
"2834029",40,40,40,FALSE,FALSE
"2834030",40,40,40,FALSE,FALSE
"2834031",40,40,40,FALSE,FALSE
"2834032",40,40,40,FALSE,FALSE
"2834033",40,40,40,FALSE,FALSE
"2834034",40,40,40,FALSE,FALSE
"2834035",40,40,40,FALSE,FALSE
"2834036",40,40,40,FALSE,FALSE
"2834037",40,40,40,FALSE,FALSE
"2834038",40,40,40,FALSE,FALSE
"2834039",40,40,40,FALSE,FALSE
"2834040",40,40,40,FALSE,FALSE
"2835001",40,40,40,FALSE,FALSE
"2835002",40,40,40,FALSE,FALSE
"2835003",40,40,40,FALSE,FALSE
"2835004",40,40,40,FALSE,FALSE
"2835005",40,40,40,FALSE,FALSE
"2835006",40,40,40,FALSE,FALSE
"2835007",40,40,40,FALSE,FALSE
"2835008",40,40,40,FALSE,FALSE
"2835009",40,40,40,FALSE,FALSE
"2835010",40,40,40,FALSE,FALSE
"2835011",40,40,40,FALSE,FALSE
"2835012",40,40,40,FALSE,FALSE
"2835013",40,40,40,FALSE,FALSE
"2835014",40,40,40,FALSE,FALSE
"2835015",40,40,40,FALSE,FALSE
"2835016",40,40,40,FALSE,FALSE
"2835017",40,40,40,FALSE,FALSE
"2835018",40,40,40,FALSE,FALSE
"2835019",40,40,40,FALSE,FALSE
"2835020",40,40,40,FALSE,FALSE
"2835021",40,40,40,FALSE,FALSE
"2835022",40,40,40,FALSE,FALSE
"2835023",40,40,40,FALSE,FALSE
"2835024",40,40,40,FALSE,FALSE
"2835025",40,40,40,FALSE,FALSE
"2835026",40,40,40,FALSE,FALSE
"2835027",40,40,40,FALSE,FALSE
"2835028",40,40,40,FALSE,FALSE
"2835029",40,40,40,FALSE,FALSE
"2835030",40,40,40,FALSE,FALSE
"2835031",40,40,40,FALSE,FALSE
"2835032",40,40,40,FALSE,FALSE
"2835033",40,40,40,FALSE,FALSE
"2835034",40,40,40,FALSE,FALSE
"2835035",40,40,40,FALSE,FALSE
"2835036",40,40,40,FALSE,FALSE
"2835037",40,40,40,FALSE,FALSE
"2835038",40,40,40,FALSE,FALSE
"2835039",40,40,40,FALSE,FALSE
"2835040",40,40,40,FALSE,FALSE
"2835041",40,40,40,FALSE,FALSE
"2835042",40,40,40,FALSE,FALSE
"2835043",40,40,40,FALSE,FALSE
"2835044",40,40,40,FALSE,FALSE
"2835045",40,40,40,FALSE,FALSE
"2835046",40,40,40,FALSE,FALSE
"2835047",40,40,40,FALSE,FALSE
"2835048",40,40,40,FALSE,FALSE
"2835049",40,40,40,FALSE,FALSE
"2835050",40,40,40,FALSE,FALSE
"2835051",40,40,40,FALSE,FALSE
"2836004",40,40,40,FALSE,FALSE
"2836005",40,40,40,FALSE,FALSE
"2836006",40,40,40,FALSE,FALSE
"2836007",40,40,40,FALSE,FALSE
"2836008",40,40,40,FALSE,FALSE
"2836009",40,40,40,FALSE,FALSE
"2836010",40,40,40,FALSE,FALSE
"2836011",40,40,40,FALSE,FALSE
"2836012",40,40,40,FALSE,FALSE
"2836013",40,40,40,FALSE,FALSE
"2836014",40,40,40,FALSE,FALSE
"2836015",40,40,40,FALSE,FALSE
"2836016",40,40,40,FALSE,FALSE
"2836017",40,40,40,FALSE,FALSE
"2836018",40,40,40,FALSE,FALSE
"2836019",40,40,40,FALSE,FALSE
"2836020",40,40,40,FALSE,FALSE
"2836021",40,40,40,FALSE,FALSE
"2836022",40,40,40,FALSE,FALSE
"2836023",40,40,40,FALSE,FALSE
"2836024",40,40,40,FALSE,FALSE
"2836025",40,40,40,FALSE,FALSE
"2836026",40,40,40,FALSE,FALSE
"2836027",40,40,40,FALSE,FALSE
"2836028",40,40,40,FALSE,FALSE
"2837001",40,40,40,FALSE,FALSE
"2837002",40,40,40,FALSE,FALSE
"2837003",40,40,40,FALSE,FALSE
"2837004",40,40,40,FALSE,FALSE
"2837005",40,40,40,FALSE,FALSE
"2837006",40,40,40,FALSE,FALSE
"2837011",40,40,40,FALSE,FALSE
"2837012",40,40,40,FALSE,FALSE
"2837017",40,40,40,FALSE,FALSE
"2837018",40,40,40,FALSE,FALSE
"2837019",40,40,40,FALSE,FALSE
"2837020",40,40,40,FALSE,FALSE
"2837021",40,40,40,FALSE,FALSE
"2837022",40,40,40,FALSE,FALSE
"2837023",40,40,40,FALSE,FALSE
"2837024",40,40,40,FALSE,FALSE
"2837025",40,40,40,FALSE,FALSE
"2837026",40,40,40,FALSE,FALSE
"2837027",40,40,40,FALSE,FALSE
"2837028",40,40,40,FALSE,FALSE
"2837029",40,40,40,FALSE,FALSE
"2837030",40,40,40,FALSE,FALSE
"2837032",40,40,40,FALSE,FALSE
"2837033",40,40,40,FALSE,FALSE
"2837034",40,40,40,FALSE,FALSE
"2838001",40,40,40,FALSE,FALSE
"2838002",40,40,40,FALSE,FALSE
"2838003",40,40,40,FALSE,FALSE
"2838004",40,40,40,FALSE,FALSE
"2838005",40,40,40,FALSE,FALSE
"2838006",40,40,40,FALSE,FALSE
"2838007",40,40,40,FALSE,FALSE
"2838008",40,40,40,FALSE,FALSE
"2838009",40,40,40,FALSE,FALSE
"2838015",40,40,40,FALSE,FALSE
"2838016",40,40,40,FALSE,FALSE
"2839003",40,40,40,FALSE,FALSE
"2839009",40,40,40,FALSE,FALSE
"2839010",40,40,40,FALSE,FALSE
"2839011",40,40,40,FALSE,FALSE
"2839012",40,40,40,FALSE,FALSE
"2839014",40,40,40,FALSE,FALSE
"2839015",40,40,40,FALSE,FALSE
"2839016",40,40,40,FALSE,FALSE
"2839017",40,40,40,FALSE,FALSE
"2839018",40,40,40,FALSE,FALSE
"2839019",40,40,40,FALSE,FALSE
"2839020",40,40,40,FALSE,FALSE
"2839021",40,40,40,FALSE,FALSE
"2839022",40,40,40,FALSE,FALSE
"2839024",40,40,40,FALSE,FALSE
"2839025",40,40,40,FALSE,FALSE
"2839026",40,40,40,FALSE,FALSE
"2839028",40,40,40,FALSE,FALSE
"2839029",40,40,40,FALSE,FALSE
"2839031",40,40,40,FALSE,FALSE
"2839032",40,40,40,FALSE,FALSE
"2839033",40,40,40,FALSE,FALSE
"2839035",40,40,40,FALSE,FALSE
"2839038",40,40,40,FALSE,FALSE
"2839039",40,40,40,FALSE,FALSE
"2839040",40,40,40,FALSE,FALSE
"2839041",40,40,40,FALSE,FALSE
"2839042",40,40,40,FALSE,FALSE
"2839043",40,40,40,FALSE,FALSE
"2840001",40,40,40,FALSE,FALSE
"2840002",40,40,40,FALSE,FALSE
"2840003",40,40,40,FALSE,FALSE
"2840004",40,40,40,FALSE,FALSE
"2840005",40,40,40,FALSE,FALSE
"2840006",40,40,40,FALSE,FALSE
"2840009",40,40,40,FALSE,FALSE
"2840010",40,40,40,FALSE,FALSE
"2840011",40,40,40,FALSE,FALSE
"2840013",40,40,40,FALSE,FALSE
"2840014",40,40,40,FALSE,FALSE
"2840015",40,40,40,FALSE,FALSE
"2840016",40,40,40,FALSE,FALSE
"2840018",40,40,40,FALSE,FALSE
"2840020",40,40,40,FALSE,FALSE
"2840021",40,40,40,FALSE,FALSE
"2840022",40,40,40,FALSE,FALSE
"2840023",40,40,40,FALSE,FALSE
"2840025",40,40,40,FALSE,FALSE
"2840026",40,40,40,FALSE,FALSE
"2840027",40,40,40,FALSE,FALSE
"2840028",40,40,40,FALSE,FALSE
"2840036",40,40,40,FALSE,FALSE
"2840037",40,40,40,FALSE,FALSE
"2840039",40,40,40,FALSE,FALSE
"2840040",40,40,40,FALSE,FALSE
"2840041",40,40,40,FALSE,FALSE
"2840044",40,40,40,FALSE,FALSE
"2840045",40,40,40,FALSE,FALSE
"2840046",40,40,40,FALSE,FALSE
"2840047",40,40,40,FALSE,FALSE
"2840048",40,40,40,FALSE,FALSE
"2840049",40,40,40,FALSE,FALSE
"2840050",40,40,40,FALSE,FALSE
"2840051",40,40,40,FALSE,FALSE
"2840052",40,40,40,FALSE,FALSE
"2840053",40,40,40,FALSE,FALSE
"2841001",40,50,85,TRUE,TRUE
"2841002",40,50,85,TRUE,TRUE
"2841003",40,50,85,TRUE,TRUE
"2841004",40,50,85,TRUE,TRUE
"2841005",40,40,40,FALSE,FALSE
"2841007",40,40,40,FALSE,FALSE
"2841008",40,40,40,FALSE,FALSE
"2841009",40,40,40,FALSE,FALSE
"2841010",40,40,40,FALSE,FALSE
"2841011",40,40,40,FALSE,FALSE
"2841012",40,40,40,FALSE,FALSE
"2841013",40,40,40,FALSE,FALSE
"2841014",40,40,40,FALSE,FALSE
"2841015",40,40,40,FALSE,FALSE
"2841016",40,40,40,FALSE,FALSE
"2842007",40,80,85,TRUE,TRUE
"2842008",NA,80,85,FALSE,FALSE
"2842009",40,40,40,FALSE,FALSE
"2842010",40,40,40,FALSE,FALSE
"2844001",40,40,40,FALSE,FALSE
"2844002",40,40,40,FALSE,FALSE
"2844003",40,40,40,FALSE,FALSE
"2844004",40,40,40,FALSE,FALSE
"2844005",40,40,40,FALSE,FALSE
"2845001",40,40,40,FALSE,FALSE
"2845002",40,40,40,FALSE,FALSE
"2845003",40,40,40,FALSE,FALSE
"2845004",40,40,40,FALSE,FALSE
"2845005",40,40,40,FALSE,FALSE
"2845006",40,40,40,FALSE,FALSE
"2845007",40,40,40,FALSE,FALSE
"2845008",40,40,40,FALSE,FALSE
"2845009",40,40,40,FALSE,FALSE
"2845010",40,40,40,FALSE,FALSE
"2845011",40,40,40,FALSE,FALSE
"2845012",40,40,40,FALSE,FALSE
"2845013",40,40,40,FALSE,FALSE
"2845014",40,40,40,FALSE,FALSE
"2845015",40,40,40,FALSE,FALSE
"2845016",40,40,40,FALSE,FALSE
"2846001",40,40,40,FALSE,FALSE
"2846002",40,40,40,FALSE,FALSE
"2846003",40,40,40,FALSE,FALSE
"2846004",40,40,40,FALSE,FALSE
"2846005",40,40,40,FALSE,FALSE
"2846006",40,40,40,FALSE,FALSE
"2846007",40,40,40,FALSE,FALSE
